date,title,summary,link
2026-03-24,張忠謀愛將新出路！何麗梅自台積電退休　爆轉戰宏碁獨董 - ETtoday財經雲,"<a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTE85bzA5Sk1kMVdGaHB5RWdfV0c1Ym11M05lenNzUnhiVXFuVTU0UXRVOV9jY2xrR1BXcjBpTjBrRlNMVXNqZTdfTzBOOW43MVhqN1HSAW5BVV95cUxQdlJyS25aamg4ZGdwUE5PUWlBVUFYY0VteG1DdXlXTWlBMnVvWTlEWHlNdWFVY000ZG5kajI5ZXdybzE0THZ1dEl4aURhYjFJa1RLNnNHNzlQLWpxUk9tUDBkVVhzSDhjQ092cVluZw?oc=5"" target=""_blank"">張忠謀愛將新出路！何麗梅自台積電退休　爆轉戰宏碁獨董</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ETtoday財經雲</font>",https://news.google.com/rss/articles/CBMiUkFVX3lxTE85bzA5Sk1kMVdGaHB5RWdfV0c1Ym11M05lenNzUnhiVXFuVTU0UXRVOV9jY2xrR1BXcjBpTjBrRlNMVXNqZTdfTzBOOW43MVhqN1HSAW5BVV95cUxQdlJyS25aamg4ZGdwUE5PUWlBVUFYY0VteG1DdXlXTWlBMnVvWTlEWHlNdWFVY000ZG5kajI5ZXdybzE0THZ1dEl4aURhYjFJa1RLNnNHNzlQLWpxUk9tUDBkVVhzSDhjQ092cVluZw?oc=5
2026-03-23,台股跌逾千點失守3萬3 台積電力守1800元、鴻海跌破郭台銘退休價 - 民報,"<a href=""https://news.google.com/rss/articles/CBMiZEFVX3lxTE1HalRUMVNQeDVBdHh4bGpxMXgwY05nWjRlNVNMV2M4R1ZRWGhFVDJrT1VzYlU0R29zNWlhaEVqdjJ5cE5lTGlYWTZZM2lMZktPVk53U25hNnE3ZUt2QjkyenBEVC0?oc=5"" target=""_blank"">台股跌逾千點失守3萬3 台積電力守1800元、鴻海跌破郭台銘退休價</a>&nbsp;&nbsp;<font color=""#6f6f6f"">民報</font>",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1HalRUMVNQeDVBdHh4bGpxMXgwY05nWjRlNVNMV2M4R1ZRWGhFVDJrT1VzYlU0R29zNWlhaEVqdjJ5cE5lTGlYWTZZM2lMZktPVk53U25hNnE3ZUt2QjkyenBEVC0?oc=5
2026-03-24,川普宣布暫緩對伊朗軍事行動 全球股市應聲大漲油價重挫 - Yahoo股市,"<a href=""https://news.google.com/rss/articles/CBMiiANBVV95cUxOcUNMNEVVaHBSbjhzRjdoN1hEWTdqSFhicTNYTVN6RENvaUtLWWltcnp5MkNZN0hpQUlaQkswbEtQaG9HSzdlWUJOc2tEcmZPY1dJT3BDU3RVdzhJcW56RC1HNWZ5UTBKT3ZkaDE1ZmFvdkFUbENPSng5U2syUTZ0Q1d3MlpxSTNoUnI1RmJlZldnbnJ2bjBEdXZocFp6NVlSX3ZXTThjSlNFNVFCMTlMZmVYRkxPZVhQNUxlZTVRLWg3eU81VEtmaHl1QUVvaVZrZlozd0lmcjNaMWQ3RWVlbkhBcXhGMWtXUEZDQXJtbzdkamQ3TjlTem84d0NqUmpwMlZzZV9LNzJ6d2lJaEVRT1NjVk1kQ1Qtai0tZUtVMFJPRzdVMEdFMFdZeHF2enhaOU5BQ0NtSnRlUTk2bEV1RHhCby00QmhsdkxHY3d4cTRZMmhZMTlSenZjMGt2ZlhCbXR0QUZKaEszdmxib3dzc2ZlbEcyRVVvVlY5QlEwZUVfaFlUOTZuVg?oc=5"" target=""_blank"">川普宣布暫緩對伊朗軍事行動 全球股市應聲大漲油價重挫</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo股市</font>",https://news.google.com/rss/articles/CBMiiANBVV95cUxOcUNMNEVVaHBSbjhzRjdoN1hEWTdqSFhicTNYTVN6RENvaUtLWWltcnp5MkNZN0hpQUlaQkswbEtQaG9HSzdlWUJOc2tEcmZPY1dJT3BDU3RVdzhJcW56RC1HNWZ5UTBKT3ZkaDE1ZmFvdkFUbENPSng5U2syUTZ0Q1d3MlpxSTNoUnI1RmJlZldnbnJ2bjBEdXZocFp6NVlSX3ZXTThjSlNFNVFCMTlMZmVYRkxPZVhQNUxlZTVRLWg3eU81VEtmaHl1QUVvaVZrZlozd0lmcjNaMWQ3RWVlbkhBcXhGMWtXUEZDQXJtbzdkamQ3TjlTem84d0NqUmpwMlZzZV9LNzJ6d2lJaEVRT1NjVk1kQ1Qtai0tZUtVMFJPRzdVMEdFMFdZeHF2enhaOU5BQ0NtSnRlUTk2bEV1RHhCby00QmhsdkxHY3d4cTRZMmhZMTlSenZjMGt2ZlhCbXR0QUZKaEszdmxib3dzc2ZlbEcyRVVvVlY5QlEwZUVfaFlUOTZuVg?oc=5
2026-03-24,70歲台積電“大總管”下月退休，她的身價超84億 - 鉅亨號,"<a href=""https://news.google.com/rss/articles/CBMiSEFVX3lxTFB5VDlVZEx0aDNHNkhBQkFnbkpLUWthMDU0aUNNM0xmVTdSUGZqN2s1YUlUZnFWa2lUZ2gyLXgySXZYZzBUSlgxZA?oc=5"" target=""_blank"">70歲台積電“大總管”下月退休，她的身價超84億</a>&nbsp;&nbsp;<font color=""#6f6f6f"">鉅亨號</font>",https://news.google.com/rss/articles/CBMiSEFVX3lxTFB5VDlVZEx0aDNHNkhBQkFnbkpLUWthMDU0aUNNM0xmVTdSUGZqN2s1YUlUZnFWa2lUZ2gyLXgySXZYZzBUSlgxZA?oc=5
2026-03-23,台積電一失守1800元！魏哲家身價蒸發19億元 張忠謀縮水300億元 - Yahoo股市,"<a href=""https://news.google.com/rss/articles/CBMiiANBVV95cUxPcjVPVklEZkhJNHNyZ29xX1o4aWJnenZsYllFY21NSkFaRVZmd2pXQ3A0WlZnSmQ2MThiRW9fRlhYYTZTMnRxNlZqMEJEUW9fREtHY3M4b29mcjVZSkF2TUdOc0pQZFVYQkhfci1uSFFnVFJ1NXc0bUpYdTI5R0JLYXlubHMwVk1JQWpEUVc5ZDVLVnZwN2E0N0lJdTRjWExuNGx3M1F0V2RudHdDTldhLWxkSXBSejM4TXExdVhIa2Ffb21DdHU4eE5sNEczRGJfWWlaMEhiWG8zdkdUT0VoY2YwNHk0RDI2NHZIc193TlRUcHNhR0pBLUswbFU3SloxSTRVMFlZRTFTeU1PUGZGejB1TUx2eTVmQndsVEE2SEc3a1B1bnFMb0hPbGY4Z1NndVl3NnlWRlE1VEJWOWRud1pIMk5QVnFJeFNmU0RsLW51V1BhMmlKOFltNXdvMjgyYnB2NC1LRlFqTVNvNV95OFJqRXZxQjdCMHhsczlUT3JyMUhXb3VTRg?oc=5"" target=""_blank"">台積電一失守1800元！魏哲家身價蒸發19億元 張忠謀縮水300億元</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo股市</font>",https://news.google.com/rss/articles/CBMiiANBVV95cUxPcjVPVklEZkhJNHNyZ29xX1o4aWJnenZsYllFY21NSkFaRVZmd2pXQ3A0WlZnSmQ2MThiRW9fRlhYYTZTMnRxNlZqMEJEUW9fREtHY3M4b29mcjVZSkF2TUdOc0pQZFVYQkhfci1uSFFnVFJ1NXc0bUpYdTI5R0JLYXlubHMwVk1JQWpEUVc5ZDVLVnZwN2E0N0lJdTRjWExuNGx3M1F0V2RudHdDTldhLWxkSXBSejM4TXExdVhIa2Ffb21DdHU4eE5sNEczRGJfWWlaMEhiWG8zdkdUT0VoY2YwNHk0RDI2NHZIc193TlRUcHNhR0pBLUswbFU3SloxSTRVMFlZRTFTeU1PUGZGejB1TUx2eTVmQndsVEE2SEc3a1B1bnFMb0hPbGY4Z1NndVl3NnlWRlE1VEJWOWRud1pIMk5QVnFJeFNmU0RsLW51V1BhMmlKOFltNXdvMjgyYnB2NC1LRlFqTVNvNV95OFJqRXZxQjdCMHhsczlUT3JyMUhXb3VTRg?oc=5
2026-03-23,拾荒老兵趙衍慶辭世 遺產曝光！持有多筆台積電 - 東森新聞,"<a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE1rdzlXWVk4bDlCMjNJUWdMLWVXbzdyYzJqSjdOTTVzcTRmbUVtMUY3V1lRaHZBZ1h5ejh4bmZyUDBoVDlSTS01c09LSGdFT3I2SXM0eQ?oc=5"" target=""_blank"">拾荒老兵趙衍慶辭世 遺產曝光！持有多筆台積電</a>&nbsp;&nbsp;<font color=""#6f6f6f"">東森新聞</font>",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1rdzlXWVk4bDlCMjNJUWdMLWVXbzdyYzJqSjdOTTVzcTRmbUVtMUY3V1lRaHZBZ1h5ejh4bmZyUDBoVDlSTS01c09LSGdFT3I2SXM0eQ?oc=5
2026-03-24,投資人逢低搶進海外股票ETF - Yahoo新聞,"<a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxPc3JObEk2aGtKdm0zT09DNW5nYnA3SWtjNkY0eEdHRkd0alpKMWxhSFlEQTJZT01hR0V5VGhxNlJwQTFpTmotYVJMOW8wSlpOdjl4cDBmd3hrbkUxejg1MTdDVnlWU0F6T3psdFFkOXJzR1B1ZkkxZzIyVVJRZ2pIR29GU2JraGVzWVVqYzc3b3pfQ25CMTI5RVlfZUpjYUlWZ3FDeEtkdXZYUHpicjg1RGY2alpSeVc2T0tVV3JEQkJPeDM5SWVZd2dVSzgxdjdmTVJiRHd6R0wxOHM?oc=5"" target=""_blank"">投資人逢低搶進海外股票ETF</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo新聞</font>",https://news.google.com/rss/articles/CBMi2wFBVV95cUxPc3JObEk2aGtKdm0zT09DNW5nYnA3SWtjNkY0eEdHRkd0alpKMWxhSFlEQTJZT01hR0V5VGhxNlJwQTFpTmotYVJMOW8wSlpOdjl4cDBmd3hrbkUxejg1MTdDVnlWU0F6T3psdFFkOXJzR1B1ZkkxZzIyVVJRZ2pIR29GU2JraGVzWVVqYzc3b3pfQ25CMTI5RVlfZUpjYUlWZ3FDeEtkdXZYUHpicjg1RGY2alpSeVc2T0tVV3JEQkJPeDM5SWVZd2dVSzgxdjdmTVJiRHd6R0wxOHM?oc=5
2026-03-23,「郭董退休價」失守了...台灣首富郭台銘身價5天蒸發374億元 - Yahoo股市,"<a href=""https://news.google.com/rss/articles/CBMigANBVV95cUxNVVhJV1ZkOElLUVlpRFh5WE9rd2JWWFBlenVTcEZuMHlubUFib1BUcFl4NHdTamFnN0EtSy1za08xdkdhMWRoVVhzaFFiZFdXcWRjWWd1ZHFsM3I5Y2xzYjlZWjhoUXFSLWFfT29fU0ZZcXgxbm45NEo3WjNIeWRyazA3TGpxQUJrQ0pwQXAweHRlTkZuUFFXYThhUzVqX2ZRYk5GR3BMdGV6RmlWUU1fLU1Pcm1WZHM2Qm4yU1ZNRjk0TXlvTGFycnJsaFl2c1A1bzg5cEdpOXVJRzMxdmpVQmtqOER1bnRGcHg1WklUVWtxSUNKOWNFWWFxLU5XRlhNSEFxLXFDc2FzM0VCbnBUY3BoMFRxZWgyQXhKbmhGMEc5d0ZPT1VSanBZUHdMVHJjcTFlaEszc2dQOTlOS0xOZngzcXBBeGJVOU5ta1daRXBKdWMtWU43SFJWSWZ4Ym9uSzFBcTdKSmg1UUt4b0VDaTM1MVJtYjFaazRtcHhFV2o?oc=5"" target=""_blank"">「郭董退休價」失守了...台灣首富郭台銘身價5天蒸發374億元</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo股市</font>",https://news.google.com/rss/articles/CBMigANBVV95cUxNVVhJV1ZkOElLUVlpRFh5WE9rd2JWWFBlenVTcEZuMHlubUFib1BUcFl4NHdTamFnN0EtSy1za08xdkdhMWRoVVhzaFFiZFdXcWRjWWd1ZHFsM3I5Y2xzYjlZWjhoUXFSLWFfT29fU0ZZcXgxbm45NEo3WjNIeWRyazA3TGpxQUJrQ0pwQXAweHRlTkZuUFFXYThhUzVqX2ZRYk5GR3BMdGV6RmlWUU1fLU1Pcm1WZHM2Qm4yU1ZNRjk0TXlvTGFycnJsaFl2c1A1bzg5cEdpOXVJRzMxdmpVQmtqOER1bnRGcHg1WklUVWtxSUNKOWNFWWFxLU5XRlhNSEFxLXFDc2FzM0VCbnBUY3BoMFRxZWgyQXhKbmhGMEc5d0ZPT1VSanBZUHdMVHJjcTFlaEszc2dQOTlOS0xOZngzcXBBeGJVOU5ta1daRXBKdWMtWU43SFJWSWZ4Ym9uSzFBcTdKSmg1UUt4b0VDaTM1MVJtYjFaazRtcHhFV2o?oc=5
2026-03-11,台積電副總增買自家股票 4位新任副總持股曝光 - 自由財經,"<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9naThYVHZPanY3WFl1dkpQQ1Rqa29hUDlabnhkdXdJRUd3UWpWQ19OWndKeGtwY09CcFhrc1B4LVdyR1ZHTjVRaUdVMXdMcUZIbC1rckQzdjdHMjdwckEw0gFkQVVfeXFMT1U0YW5yTnVOa1hpMm1oU1B4eFlhVGxvVjlQMVZKZDNFYU5JRC1JWWZ5TGl0ejdaQjBpc3N0WHZPNHZqMTlyVHE5aXhxa3RMT0tVT01fZFg5RVMyQzhKV1pJWVVFZA?oc=5"" target=""_blank"">台積電副總增買自家股票 4位新任副總持股曝光</a>&nbsp;&nbsp;<font color=""#6f6f6f"">自由財經</font>",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9naThYVHZPanY3WFl1dkpQQ1Rqa29hUDlabnhkdXdJRUd3UWpWQ19OWndKeGtwY09CcFhrc1B4LVdyR1ZHTjVRaUdVMXdMcUZIbC1rckQzdjdHMjdwckEw0gFkQVVfeXFMT1U0YW5yTnVOa1hpMm1oU1B4eFlhVGxvVjlQMVZKZDNFYU5JRC1JWWZ5TGl0ejdaQjBpc3N0WHZPNHZqMTlyVHE5aXhxa3RMT0tVT01fZFg5RVMyQzhKV1pJWVVFZA?oc=5
2026-03-02,台積電股價下跌1.5% 分析師仍看好後市 - Yahoo股市,"<a href=""https://news.google.com/rss/articles/CBMilAJBVV95cUxQR1JJa2Y0NkNLQ09oLTdnXzNoX3FjbmhlYV9hdE5CT2ljRDA1WGE2SmprZFFnMjl0WGtLS1IxZHlkekdyZk1SdGlSeXJhcERRb2FtUk01aXpIUmlGdURRSlpjU0V0LWZUMmlFb0NWYUxrWm9KNTZVWDNpSmNBMWR4dEdaSDY3VkIxaW1jUWxqRnlDWUxlMXR2dzVNSGlPcUVrS2VUQ3FmNURmV1hxSkYzQ1VyM04xbWZ3OUZaTzlSR1pHbHFpSGRkYXJEUVpvS0c0aktEbXR0Q2F2dzBMb09HQmlqRE9rVzRXWWxFcUlJcEdBeFZlZUN5TFlvQ294U2lIS2M1VFFWejhsSk1WTmJNb2JyY0c?oc=5"" target=""_blank"">台積電股價下跌1.5% 分析師仍看好後市</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo股市</font>",https://news.google.com/rss/articles/CBMilAJBVV95cUxQR1JJa2Y0NkNLQ09oLTdnXzNoX3FjbmhlYV9hdE5CT2ljRDA1WGE2SmprZFFnMjl0WGtLS1IxZHlkekdyZk1SdGlSeXJhcERRb2FtUk01aXpIUmlGdURRSlpjU0V0LWZUMmlFb0NWYUxrWm9KNTZVWDNpSmNBMWR4dEdaSDY3VkIxaW1jUWxqRnlDWUxlMXR2dzVNSGlPcUVrS2VUQ3FmNURmV1hxSkYzQ1VyM04xbWZ3OUZaTzlSR1pHbHFpSGRkYXJEUVpvS0c0aktEbXR0Q2F2dzBMb09HQmlqRE9rVzRXWWxFcUlJcEdBeFZlZUN5TFlvQ294U2lIS2M1VFFWejhsSk1WTmJNb2JyY0c?oc=5
2026-03-24,台灣拾荒老兵趙衍慶91歲病逝 持大量台積電股票 遺產將納入榮民基金會 - 香港01,"<a href=""https://news.google.com/rss/articles/CBMivwNBVV95cUxQb0VmZzBwVkF4YkZKUVBiOVRFTFZEMmZyNkVDU2V3UnhFcm0xVUZTaTJQZVNkZTNqUkNHNmxUb0p0VkltUkpzQV9wS3dxWWVWcjl5c1dhcFdYNXNRN2NDekRUSE9PWG8xaDNtamFRNHNqVTdfVlc3XzRybXdLR1FvMm9ORHJmWXFBaFJYVUNMUXFSSDFlYngzX29GZE5mdjE0WnBVZUlZTEJzbVE3NHBWQWsyYVZyVVFOeXJJbmNrTUlaa05uLXl2SkVIbHlPdFdGUU9SQzAzRUxUclFMQ1RrOEt6engtTXJhV0RpaHRWeGNIbml3RVZwS3BXNFJ0SlFGT0VpY2Rsc2J6STJLZXZucjRxOG9WcG5qWXBhU0pia2p4MWc0UEpKYjVjZGhaTlRCX1Z3U2IxQm5Hdk13cGVaWlNoWlNyRjA0MmhXWUJfMTdXaVRWUWFjajlFOTZjeGFSTGR6WDgzS2dReGwzYjF1UkpOc2psekhnY3htMjFfYnBFcjdjV1BZVmJpRDJHZmZIakhpQnhQcXZJNG11QkJEM3dLblkwTHFXT3ZnMTZBTHNBTjNRY19IZDJpYTZTWkk?oc=5"" target=""_blank"">台灣拾荒老兵趙衍慶91歲病逝 持大量台積電股票 遺產將納入榮民基金會</a>&nbsp;&nbsp;<font color=""#6f6f6f"">香港01</font>",https://news.google.com/rss/articles/CBMivwNBVV95cUxQb0VmZzBwVkF4YkZKUVBiOVRFTFZEMmZyNkVDU2V3UnhFcm0xVUZTaTJQZVNkZTNqUkNHNmxUb0p0VkltUkpzQV9wS3dxWWVWcjl5c1dhcFdYNXNRN2NDekRUSE9PWG8xaDNtamFRNHNqVTdfVlc3XzRybXdLR1FvMm9ORHJmWXFBaFJYVUNMUXFSSDFlYngzX29GZE5mdjE0WnBVZUlZTEJzbVE3NHBWQWsyYVZyVVFOeXJJbmNrTUlaa05uLXl2SkVIbHlPdFdGUU9SQzAzRUxUclFMQ1RrOEt6engtTXJhV0RpaHRWeGNIbml3RVZwS3BXNFJ0SlFGT0VpY2Rsc2J6STJLZXZucjRxOG9WcG5qWXBhU0pia2p4MWc0UEpKYjVjZGhaTlRCX1Z3U2IxQm5Hdk13cGVaWlNoWlNyRjA0MmhXWUJfMTdXaVRWUWFjajlFOTZjeGFSTGR6WDgzS2dReGwzYjF1UkpOc2psekhnY3htMjFfYnBFcjdjV1BZVmJpRDJHZmZIakhpQnhQcXZJNG11QkJEM3dLblkwTHFXT3ZnMTZBTHNBTjNRY19IZDJpYTZTWkk?oc=5
2026-02-25,台積電狂飆「沒賣就沒賺」？全場1點搖頭：光看就爽歪 - Yahoo股市,"<a href=""https://news.google.com/rss/articles/CBMi0AJBVV95cUxQN2lMMkhhelBJYnVHVkhtZ3MxOVUwSW5CUElZbWUwQ3VmdjNRZnF5NDRuOGlIMW5QUXNtVWVUajBQSGg5Qkg0MUpJUXNVVG1XSy1Ncm9UaFJLYmFNQnZHeFNzU1FLT2Z1SkRNcFY3YjBGVTlQSUlBa050Yy1INWthOE1vX3U2SWpZdHBQYmRtTVJmdFRvQjN3RHJMQ3Ntb3NEVDFaeGJkajFNNGZGMGRMdlBKQ2NWWDVNdG42aWNDN0xyWDhyM2JodTFMYXBlSmt1YnFmM0g5MWdsNlBMVlpqVkRiSDdHbVJEdm95VWQtQUp1WS1rMk1XRFJIdFBwcldEc1duM0ZIMFE4aE5md1pFQkQ1Uk1tTXFlM3lSNEZ3U3FYdXl2VU9KQnJZSUQyS1NYUkFSVmVHRlNOTkFhVlJzLXUzbEg0Q2FzZWhXcVZIT1I?oc=5"" target=""_blank"">台積電狂飆「沒賣就沒賺」？全場1點搖頭：光看就爽歪</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo股市</font>",https://news.google.com/rss/articles/CBMi0AJBVV95cUxQN2lMMkhhelBJYnVHVkhtZ3MxOVUwSW5CUElZbWUwQ3VmdjNRZnF5NDRuOGlIMW5QUXNtVWVUajBQSGg5Qkg0MUpJUXNVVG1XSy1Ncm9UaFJLYmFNQnZHeFNzU1FLT2Z1SkRNcFY3YjBGVTlQSUlBa050Yy1INWthOE1vX3U2SWpZdHBQYmRtTVJmdFRvQjN3RHJMQ3Ntb3NEVDFaeGJkajFNNGZGMGRMdlBKQ2NWWDVNdG42aWNDN0xyWDhyM2JodTFMYXBlSmt1YnFmM0g5MWdsNlBMVlpqVkRiSDdHbVJEdm95VWQtQUp1WS1rMk1XRFJIdFBwcldEc1duM0ZIMFE4aE5md1pFQkQ1Uk1tTXFlM3lSNEZ3U3FYdXl2VU9KQnJZSUQyS1NYUkFSVmVHRlNOTkFhVlJzLXUzbEg0Q2FzZWhXcVZIT1I?oc=5
2026-03-05,台積電(2330)賣飛了？跌到多少能買回？杜金龍曝關鍵價位！看好台塑化(6505)股價衝9字頭，時間表曝光 - 今周刊,"<a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxOMGhXM1lpMHowWGRZbW4teFZFSmZ3RVlzaFN4SjlfS2FVTllhTTZJWGNpM0ZNY0s0ZzF6Z1VGWXdGNDRLZjRqTGN4eHNULUo1LWs4ZzlmVXZBNllSSExnVzZXVEpRZXZmcGVmQV9fSG1OQmktWEptcFRXWnF0X2ZMcw?oc=5"" target=""_blank"">台積電(2330)賣飛了？跌到多少能買回？杜金龍曝關鍵價位！看好台塑化(6505)股價衝9字頭，時間表曝光</a>&nbsp;&nbsp;<font color=""#6f6f6f"">今周刊</font>",https://news.google.com/rss/articles/CBMigAFBVV95cUxOMGhXM1lpMHowWGRZbW4teFZFSmZ3RVlzaFN4SjlfS2FVTllhTTZJWGNpM0ZNY0s0ZzF6Z1VGWXdGNDRLZjRqTGN4eHNULUo1LWs4ZzlmVXZBNllSSExnVzZXVEpRZXZmcGVmQV9fSG1OQmktWEptcFRXWnF0X2ZMcw?oc=5
2026-03-01,搶買台積電！神山跌55元後一度回到1995元 專家：小心又變臉 - Yahoo股市,"<a href=""https://news.google.com/rss/articles/CBMihANBVV95cUxPZWlFQVZpbmw1cTl0Y2tkdWE4Z0xXejNpTGF5UmhFS2xRS2tTc19YZ25DcTB3UkVpYnBEMW1VcHRMbkFtUVVhSzRIRTZ1amNTdS1LX1ZsUFJvNHAzYUR5SXh4NWJpY0FhZG8xSzVHT0lvb2x2c2VzdEZlV3Itdnlwd3ZmN1hoTFAzTndhcU1lSURuY0o4OWNYZS00QVduNkM3RXdHUXY0bVFUaGxsWHpZc3VjUGNDZWtmdnExck1SclBsaU5iaWQ5RC1la05QSmZRZEE3alBXMHZCS0JfS096c09CV3czdlFyTklSRkVyMnY0Um94ODlnTTRyZU1zN2VfWENsZDlfR0d2MG80ekkzdm5DWlM5TURKcTQ5b3huX01SWmVqU0dwOFYxSVdWbUg0clp6dHRmYkFNNWJOVXpuTEZPbk5Kb1VRZVBUMU5BVDliQmZ0NG5JWW5scExwZ1JrNlREWm95VmV3N3pqX1cxLWw3Zk12RUFub05iNHZ6Zk9oUkln?oc=5"" target=""_blank"">搶買台積電！神山跌55元後一度回到1995元 專家：小心又變臉</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo股市</font>",https://news.google.com/rss/articles/CBMihANBVV95cUxPZWlFQVZpbmw1cTl0Y2tkdWE4Z0xXejNpTGF5UmhFS2xRS2tTc19YZ25DcTB3UkVpYnBEMW1VcHRMbkFtUVVhSzRIRTZ1amNTdS1LX1ZsUFJvNHAzYUR5SXh4NWJpY0FhZG8xSzVHT0lvb2x2c2VzdEZlV3Itdnlwd3ZmN1hoTFAzTndhcU1lSURuY0o4OWNYZS00QVduNkM3RXdHUXY0bVFUaGxsWHpZc3VjUGNDZWtmdnExck1SclBsaU5iaWQ5RC1la05QSmZRZEE3alBXMHZCS0JfS096c09CV3czdlFyTklSRkVyMnY0Um94ODlnTTRyZU1zN2VfWENsZDlfR0d2MG80ekkzdm5DWlM5TURKcTQ5b3huX01SWmVqU0dwOFYxSVdWbUg0clp6dHRmYkFNNWJOVXpuTEZPbk5Kb1VRZVBUMU5BVDliQmZ0NG5JWW5scExwZ1JrNlREWm95VmV3N3pqX1cxLWw3Zk12RUFub05iNHZ6Zk9oUkln?oc=5
2026-03-01,台積電激情下殺55元！「甜甜價」湧540億熱錢進場瘋搶 反攻2000元就差一步 - Yahoo股市,"<a href=""https://news.google.com/rss/articles/CBMimANBVV95cUxQdmNJbC1uSHlmaVZtdktXRGJDU0hPVmlIQl94Y2JtVFpZS1Z5VU4tRHpHcC0zNFNpb3VuRFNBS21SZWlYOTJ6QURIalU0QTMwUmV0bENvVThoUXNBczRNcjdjemM2bHd4QjFqaGlPLUFJOUVtSDBhd2hRQkt0VUwxZHVWOVJaT05DQ052UXdfNGpYSmFmemNYS1NQUkdDN2tLTHIxenJvUG12b1NBWFlMdU02LXB6OV9TMFk0dTNJdXZWY3ZZWEZLYU1nY1N5cDdLSVhOOHVhV3VZZ2Vzc2QtOTc3T2ZGVnlBaFE4Wk5aTlBMQjlnSTc5MkVwNC1yd2hPNHBHVzNDQUhSQTBqZEFwTjVQa1BIT29ZcjZJdmJNMTRuNzNFVnkwQ0FvNGxJTFFoLWwxdi1SN0dqVEk0eDAtYjR5UUtXd3pBejJ0cHkwUjhKc2pBa3BMYzU5SlFRejlvMF95bmtSWFF4TDlleFBWZENIR3BTaGExVjdYa3ZUdkF1ejJhU1QxNmthQjJIM1I2VEVtTmcwM2M?oc=5"" target=""_blank"">台積電激情下殺55元！「甜甜價」湧540億熱錢進場瘋搶 反攻2000元就差一步</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo股市</font>",https://news.google.com/rss/articles/CBMimANBVV95cUxQdmNJbC1uSHlmaVZtdktXRGJDU0hPVmlIQl94Y2JtVFpZS1Z5VU4tRHpHcC0zNFNpb3VuRFNBS21SZWlYOTJ6QURIalU0QTMwUmV0bENvVThoUXNBczRNcjdjemM2bHd4QjFqaGlPLUFJOUVtSDBhd2hRQkt0VUwxZHVWOVJaT05DQ052UXdfNGpYSmFmemNYS1NQUkdDN2tLTHIxenJvUG12b1NBWFlMdU02LXB6OV9TMFk0dTNJdXZWY3ZZWEZLYU1nY1N5cDdLSVhOOHVhV3VZZ2Vzc2QtOTc3T2ZGVnlBaFE4Wk5aTlBMQjlnSTc5MkVwNC1yd2hPNHBHVzNDQUhSQTBqZEFwTjVQa1BIT29ZcjZJdmJNMTRuNzNFVnkwQ0FvNGxJTFFoLWwxdi1SN0dqVEk0eDAtYjR5UUtXd3pBejJ0cHkwUjhKc2pBa3BMYzU5SlFRejlvMF95bmtSWFF4TDlleFBWZENIR3BTaGExVjdYa3ZUdkF1ejJhU1QxNmthQjJIM1I2VEVtTmcwM2M?oc=5
